"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
2004,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"CRAIG HILL","VERMONT GREEN",FALSE,"total",3999,307208,FALSE,"20210114","OTHER"
2004,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"KEITH STERN","INDEPENDENT",FALSE,"total",3300,307208,FALSE,"20210114","OTHER"
2004,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",174,307208,FALSE,"20210114","OTHER"
2004,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"JACK MCMULLEN","REPUBLICAN",FALSE,"total",75398,307208,FALSE,"20210114","REPUBLICAN"
2004,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"PATRICK J. LEAHY","DEMOCRAT",FALSE,"total",216972,307208,FALSE,"20210114","DEMOCRAT"
2004,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"CRIS ERICSON","MARIJUANA",FALSE,"total",6486,307208,FALSE,"20210114","OTHER"
2004,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"PATTY MURRAY","DEMOCRAT",FALSE,"total",1549708,2818651,FALSE,"20210114","DEMOCRAT"
2004,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"MARK B. WILSON","GREEN",FALSE,"total",30304,2818651,FALSE,"20210114","OTHER"
2004,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"GEORGE R. NETHERCUTT","REPUBLICAN",FALSE,"total",1204584,2818651,FALSE,"20210114","REPUBLICAN"
2004,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"J. MILLS","LIBERTARIAN",FALSE,"total",34055,2818651,FALSE,"20210114","LIBERTARIAN"
2004,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"ARIF KHAN","LIBERTARIAN",FALSE,"total",8367,2949743,FALSE,"20210114","LIBERTARIAN"
2004,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"BLANK VOTE/SCATTERING","",FALSE,"total",834,2949743,FALSE,"20210114","OTHER"
2004,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"RUSSEL D. FEINGOLD","DEMOCRAT",FALSE,"total",1632697,2949743,FALSE,"20210114","DEMOCRAT"
2004,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"TIM MICHELS","REPUBLICAN",FALSE,"total",1301183,2949743,FALSE,"20210114","REPUBLICAN"
2004,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"EUGENE A. HEM","INDEPENDENT",FALSE,"total",6662,2949743,FALSE,"20210114","OTHER"
2006,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"JIM PEDERSON","DEMOCRAT",FALSE,"total",664141,1526782,FALSE,"20210114","DEMOCRAT"
2006,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",12,1526782,FALSE,"20210114","OTHER"
2006,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"JON KYL","REPUBLICAN",FALSE,"total",814398,1526782,FALSE,"20210114","REPUBLICAN"
2006,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"RICHARD MACK","LIBERTARIAN",FALSE,"total",48231,1526782,FALSE,"20210114","LIBERTARIAN"
2006,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"MARSHA FEINLAND","PEACE AND FREEDOM",FALSE,"total",117764,8541476,FALSE,"20210114","OTHER"
2006,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"DON J. GRUNDMANN","INDEPENDENT",FALSE,"total",75350,8541476,FALSE,"20210114","OTHER"
2006,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"DIANNE FEINSTEIN","DEMOCRAT",FALSE,"total",5076289,8541476,FALSE,"20210114","DEMOCRAT"
2006,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",326,8541476,FALSE,"20210114","OTHER"
2006,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"TODD CHRETIEN","GREEN",FALSE,"total",147074,8541476,FALSE,"20210114","OTHER"
2006,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"MICHAEL S. METTI","LIBERTARIAN",FALSE,"total",133851,8541476,FALSE,"20210114","LIBERTARIAN"
2006,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"RICHARD ""DICK"" MOUNTJOY","REPUBLICAN",FALSE,"total",2990822,8541476,FALSE,"20210114","REPUBLICAN"
2006,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"JOSEPH I. LIEBERMAN","CONNECTICUT FOR LIEBERMAN",FALSE,"total",564095,1134777,FALSE,"20210114","OTHER"
2006,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"TIMOTHY A. KNIBBS","CONCERNED CITIZENS",FALSE,"total",4638,1134777,FALSE,"20210114","OTHER"
2006,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"ALAN SCHLESINGER","REPUBLICAN",FALSE,"total",109198,1134777,FALSE,"20210114","REPUBLICAN"
2006,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",80,1134777,FALSE,"20210114","OTHER"
2006,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"NED LAMONT","DEMOCRAT",FALSE,"total",450844,1134777,FALSE,"20210114","DEMOCRAT"
2006,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"RALPH A. FERRUCCI","GREEN",FALSE,"total",5922,1134777,FALSE,"20210114","OTHER"
2006,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"JAN TING","REPUBLICAN",FALSE,"total",69734,242972,FALSE,"20210114","REPUBLICAN"
2006,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"WILLIAM E. MORRIS","LIBERTARIAN",FALSE,"total",2671,242972,FALSE,"20210114","LIBERTARIAN"
2006,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"THOMAS R. CARPER","DEMOCRAT",FALSE,"total",170567,242972,FALSE,"20210114","DEMOCRAT"
2006,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"BELINDA NOAH","NONE",FALSE,"total",24880,4793534,FALSE,"20210114","OTHER"
2006,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",16,4793534,FALSE,"20210114","OTHER"
2006,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"FLOYD RAY FRAZIER","NONE",FALSE,"total",16628,4793534,FALSE,"20210114","OTHER"
2006,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"BILL NELSON","DEMOCRAT",FALSE,"total",2890548,4793534,FALSE,"20210114","DEMOCRAT"
2006,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"BRIAN MOORE","NONE",FALSE,"total",19695,4793534,FALSE,"20210114","OTHER"
2006,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",78,4793534,FALSE,"20210114","OTHER"
2006,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"ROY TANNER","NONE",FALSE,"total",15562,4793534,FALSE,"20210114","OTHER"
2006,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"KATHERINE HARRIS","REPUBLICAN",FALSE,"total",1826127,4793534,FALSE,"20210114","REPUBLICAN"
2006,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"LLOYD JEFFREY MALLAN","LIBERTARIAN",FALSE,"total",6415,342842,FALSE,"20210114","LIBERTARIAN"
2006,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"CYNTHIA THIELEN","REPUBLICAN",FALSE,"total",126097,342842,FALSE,"20210114","REPUBLICAN"
2006,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"DANIEL K. AKAKA","DEMOCRAT",FALSE,"total",210330,342842,FALSE,"20210114","DEMOCRAT"
2006,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"RICHARD G. LUGAR","REPUBLICAN",FALSE,"total",1171553,1341111,FALSE,"20210114","REPUBLICAN"
2006,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",294,1341111,FALSE,"20210114","OTHER"
2006,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"STEVE OSBORN","LIBERTARIAN",FALSE,"total",168820,1341111,FALSE,"20210114","LIBERTARIAN"
2006,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",444,1341111,FALSE,"20210114","OTHER"
2006,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",179,545128,FALSE,"20210114","OTHER"
2006,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"OLYMPIA J. SNOWE","REPUBLICAN",FALSE,"total",405596,545128,FALSE,"20210114","REPUBLICAN"
2006,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"WILLIAM H. SLAVICK","INDEPENDENT",FALSE,"total",26222,545128,FALSE,"20210114","OTHER"
2006,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"JEAN M. HAY BRIGHT","DEMOCRAT",FALSE,"total",113131,545128,FALSE,"20210114","DEMOCRAT"
2006,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",120,1781139,FALSE,"20210114","OTHER"
2006,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"KEVIN ZEESE","GREEN",FALSE,"total",27564,1781139,FALSE,"20210114","OTHER"
2006,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"MICHAEL S. STEELE","REPUBLICAN",FALSE,"total",787182,1781139,FALSE,"20210114","REPUBLICAN"
2006,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",796,1781139,FALSE,"20210114","OTHER"
2006,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"BENJAMIN L. CARDIN","DEMOCRAT",FALSE,"total",965477,1781139,FALSE,"20210114","DEMOCRAT"
2006,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"EDWARD M. KENNEDY","DEMOCRAT",FALSE,"total",1500738,2243835,FALSE,"20210114","DEMOCRAT"
2006,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"BLANK VOTE/SCATTERING","",FALSE,"total",78345,2243835,FALSE,"20210114","OTHER"
2006,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",3220,2243835,FALSE,"20210114","OTHER"
2006,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"KENNETH G. CHASE","REPUBLICAN",FALSE,"total",661532,2243835,FALSE,"20210114","REPUBLICAN"
2006,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",24,3780142,FALSE,"20210114","OTHER"
2006,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"DEBBIE STABENOW","DEMOCRAT",FALSE,"total",2151278,3780142,FALSE,"20210114","DEMOCRAT"
2006,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"DAVID SOLE","GREEN",FALSE,"total",23890,3780142,FALSE,"20210114","OTHER"
2006,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"LEONARD SCHWARTZ","LIBERTARIAN",FALSE,"total",27012,3780142,FALSE,"20210114","LIBERTARIAN"
2006,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"W. DENNIS FITZSIMONS","U.S. TAXPAYERS",FALSE,"total",18341,3780142,FALSE,"20210114","OTHER"
2006,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"MICHAEL BOUCHARD","REPUBLICAN",FALSE,"total",1559597,3780142,FALSE,"20210114","REPUBLICAN"
2006,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"BEN POWERS","CONSTITUTION",FALSE,"total",5408,2202772,FALSE,"20210114","OTHER"
2006,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"MARK R. KENNEDY","REPUBLICAN",FALSE,"total",835653,2202772,FALSE,"20210114","REPUBLICAN"
2006,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",954,2202772,FALSE,"20210114","OTHER"
2006,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"MICHAEL JAMES CAVLAN","GREEN",FALSE,"total",10714,2202772,FALSE,"20210114","OTHER"
2006,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"AMY KLOBUCHAR","DEMOCRATIC-FARMER-LABOR",FALSE,"total",1278849,2202772,FALSE,"20210114","DEMOCRAT"
2006,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"ROBERT FITZGERALD","INDEPENDENCE",FALSE,"total",71194,2202772,FALSE,"20210114","OTHER"
2006,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"HAROLD M. TAYLOR","LIBERTARIAN",FALSE,"total",9522,610921,FALSE,"20210114","LIBERTARIAN"
2006,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"TRENT LOTT","REPUBLICAN",FALSE,"total",388399,610921,FALSE,"20210114","REPUBLICAN"
2006,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"ERIK R. FLEMING","DEMOCRAT",FALSE,"total",213000,610921,FALSE,"20210114","DEMOCRAT"
2006,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"FRANK GILMOUR","LIBERTARIAN",FALSE,"total",47792,2128459,FALSE,"20210114","LIBERTARIAN"
2006,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",88,2128459,FALSE,"20210114","OTHER"
2006,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"JAMES M. TALENT","REPUBLICAN",FALSE,"total",1006941,2128459,FALSE,"20210114","REPUBLICAN"
2006,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"LYDIA LEWIS","PROGRESSIVE",FALSE,"total",18383,2128459,FALSE,"20210114","OTHER"
2006,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"CLAIRE MCCASKILL","DEMOCRAT",FALSE,"total",1055255,2128459,FALSE,"20210114","DEMOCRAT"
2006,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"CONRAD BURNS","REPUBLICAN",FALSE,"total",196283,406505,FALSE,"20210114","REPUBLICAN"
2006,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"STAN JONES","LIBERTARIAN",FALSE,"total",10377,406505,FALSE,"20210114","LIBERTARIAN"
2006,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"JON TESTER","DEMOCRAT",FALSE,"total",199845,406505,FALSE,"20210114","DEMOCRAT"
2006,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"PETE RICKETTS","REPUBLICAN",FALSE,"total",213928,592316,FALSE,"20210114","REPUBLICAN"
2006,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"E. BENJAMIN NELSON","DEMOCRAT",FALSE,"total",378388,592316,FALSE,"20210114","DEMOCRAT"
2006,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"DAVID K. SCHUMANN","INDEPENDENT",FALSE,"total",7774,582572,FALSE,"20210114","OTHER"
2006,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"BRENDAN TRAINOR","LIBERTARIAN",FALSE,"total",5269,582572,FALSE,"20210114","LIBERTARIAN"
2006,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",8232,582572,FALSE,"20210114","OTHER"
2006,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"JOHN ENSIGN","REPUBLICAN",FALSE,"total",322501,582572,FALSE,"20210114","REPUBLICAN"
2006,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"JACK CARTER","DEMOCRAT",FALSE,"total",238796,582572,FALSE,"20210114","DEMOCRAT"
2006,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"THOMAS H. KEAN, JR.","REPUBLICAN",FALSE,"total",41998,101973,FALSE,"20210114","REPUBLICAN"
2006,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"ROBERT MENENDEZ","DEMOCRAT",FALSE,"total",58333,101973,FALSE,"20210114","DEMOCRAT"
2006,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"ANGELA L. LARISCY","SOCIALIST WORKERS",FALSE,"total",90,101973,FALSE,"20210114","OTHER"
2006,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"DARYL MIKELL BROOKS","POOR PEOPLEǐS CAMPAIGN",FALSE,"total",263,101973,FALSE,"20210114","OTHER"
2006,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"LEN FLYNN","LIBERTARIAN",FALSE,"total",345,101973,FALSE,"20210114","LIBERTARIAN"
2006,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"J. M. CARTER","GOD WE TRUST",FALSE,"total",395,101973,FALSE,"20210114","OTHER"
2006,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"EDWARD FORCHION","LEGALIZE MARIJUANA (G.R.I.P.)",FALSE,"total",336,101973,FALSE,"20210114","OTHER"
2006,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"N. LEONARD SMITH","SOLIDARITY",FALSE,"total",166,101973,FALSE,"20210114","OTHER"
2006,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"GREGORY PASON","SOCIALIST PARTY USA",FALSE,"total",47,101973,FALSE,"20210114","OTHER"
2006,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"ALLEN W. MCCULLOCH","REPUBLICAN",FALSE,"total",163826,558550,FALSE,"20210114","REPUBLICAN"
2006,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",359,558550,FALSE,"20210114","OTHER"
2006,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"JEFF BINGAMAN","DEMOCRAT",FALSE,"total",394365,558550,FALSE,"20210114","DEMOCRAT"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"WILLIAM VAN AUKEN","SOCIALIST EQUALITY",FALSE,"total",6004,4700632,FALSE,"20210114","OTHER"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"HILLARY RODHAM CLINTON","INDEPENDENCE",FALSE,"total",160705,4700632,FALSE,"20210114","OTHER"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"JOHN SPENCER","REPUBLICAN",FALSE,"total",1212902,4700632,FALSE,"20210114","REPUBLICAN"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"ROGER CALERO","SOCIALIST WORKERS",FALSE,"total",6967,4700632,FALSE,"20210114","OTHER"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"HOWIE HAWKINS","GREEN",FALSE,"total",55469,4700632,FALSE,"20210114","OTHER"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"JOHN SPENCER","CONSERVATIVE",FALSE,"total",179287,4700632,FALSE,"20210114","OTHER"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"JEFFREY T. RUSSELL","LIBERTARIAN",FALSE,"total",20996,4700632,FALSE,"20210114","LIBERTARIAN"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"HILLARY RODHAM CLINTON","WORKING FAMILIES",FALSE,"total",148792,4700632,FALSE,"20210114","OTHER"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"HILLARY RODHAM CLINTON","DEMOCRAT",FALSE,"total",2698931,4700632,FALSE,"20210114","DEMOCRAT"
2006,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"BLANK VOTE/SCATTERING","",FALSE,"total",210579,4700632,FALSE,"20210114","OTHER"
2006,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"ROLAND RIEMERS","INDEPENDENT",FALSE,"total",2194,218152,FALSE,"20210114","OTHER"
2006,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"JAMES GERMALIC","INDEPENDENT",FALSE,"total",1395,218152,FALSE,"20210114","OTHER"
2006,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"DWIGHT GROTBERG","REPUBLICAN",FALSE,"total",64417,218152,FALSE,"20210114","REPUBLICAN"
2006,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"KENT CONRAD","DEMOCRAT",FALSE,"total",150146,218152,FALSE,"20210114","DEMOCRAT"
2006,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",830,4019236,FALSE,"20210114","OTHER"
2006,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"MIKE DEWINE","REPUBLICAN",FALSE,"total",1761037,4019236,FALSE,"20210114","REPUBLICAN"
2006,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"SHERROD BROWN","DEMOCRAT",FALSE,"total",2257369,4019236,FALSE,"20210114","DEMOCRAT"
2006,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"BOB CASEY, JR.","DEMOCRAT",FALSE,"total",2392984,4081043,FALSE,"20210114","DEMOCRAT"
2006,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",3281,4081043,FALSE,"20210114","OTHER"
2006,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"RICK SANTORUM","REPUBLICAN",FALSE,"total",1684778,4081043,FALSE,"20210114","REPUBLICAN"
2006,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"LINCOLN CHAFEE","REPUBLICAN",FALSE,"total",178950,384993,FALSE,"20210114","REPUBLICAN"
2006,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"SHELDON WHITEHOUSE","DEMOCRAT",FALSE,"total",206043,384993,FALSE,"20210114","DEMOCRAT"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"DAVID GATCHELL","INDEPENDENT",FALSE,"total",3746,1833695,FALSE,"20210114","OTHER"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"HAROLD E. FORD, JR.","DEMOCRAT",FALSE,"total",879976,1833695,FALSE,"20210114","DEMOCRAT"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"EMORY �_Ǌ�_ǊBO�_ǐ�_ǐ HEYWARD","INDEPENDENT",FALSE,"total",3580,1833695,FALSE,"20210114","OTHER"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"MARY TAYLOR SHELBY","INDEPENDENT",FALSE,"total",1,1833695,FALSE,"20210114","OTHER"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"GARY KEPLINGER","INDEPENDENT",FALSE,"total",3033,1833695,FALSE,"20210114","OTHER"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"GLORIA D. REAGON PRICE","INDEPENDENT",FALSE,"total",1,1833695,FALSE,"20210114","OTHER"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"CHRISTOPHER JOSEPH LUGO","INDEPENDENT",FALSE,"total",2589,1833695,FALSE,"20210114","OTHER"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"ED CHOATE","INDEPENDENT",FALSE,"total",10831,1833695,FALSE,"20210114","OTHER"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"JAMES ANTHONY GRAY","INDEPENDENT",FALSE,"total",14,1833695,FALSE,"20210114","OTHER"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"BOB CORKER","REPUBLICAN",FALSE,"total",929911,1833695,FALSE,"20210114","REPUBLICAN"
2006,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"JOHN JAY HOOKER","INDEPENDENT",FALSE,"total",13,1833695,FALSE,"20210114","OTHER"
2006,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"BARBARA ANN RADNOFSKY","DEMOCRAT",FALSE,"total",1555202,4314663,FALSE,"20210114","DEMOCRAT"
2006,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"KAY BAILEY HUTCHISON","REPUBLICAN",FALSE,"total",2661789,4314663,FALSE,"20210114","REPUBLICAN"
2006,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"SCOTT LANIER JAMESON","LIBERTARIAN",FALSE,"total",97672,4314663,FALSE,"20210114","LIBERTARIAN"
2006,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"ROGER I. PRICE","PERSONAL CHOICE",FALSE,"total",9089,571252,FALSE,"20210114","OTHER"
2006,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"JULIAN HATCH","DESERT GREENS",FALSE,"total",2512,571252,FALSE,"20210114","OTHER"
2006,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"DAVID STARR SEELY","LIBERTARIAN",FALSE,"total",4428,571252,FALSE,"20210114","LIBERTARIAN"
2006,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"ORRIN G. HATCH","REPUBLICAN",FALSE,"total",356238,571252,FALSE,"20210114","REPUBLICAN"
2006,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"PETE ASHDOWN","DEMOCRAT",FALSE,"total",177459,571252,FALSE,"20210114","DEMOCRAT"
2006,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"SCOTT N. BRADLEY","CONSTITUTION",FALSE,"total",21526,571252,FALSE,"20210114","OTHER"
2006,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",267,262419,FALSE,"20210114","OTHER"
2006,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"PETE DIAMONDSTONE","LIBERTY UNION",FALSE,"total",801,262419,FALSE,"20210114","OTHER"
